timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T07:00:52.533258+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,400800000,0.4008000000
2025-10-26T07:07:51.380587+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,393900000,0.3939000000
2025-10-26T07:14:50.178492+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,410400000,0.4104000000
2025-10-26T07:24:09.487456+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,447900000,0.4479000000
2025-10-26T07:33:53.439212+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,480500000,0.4805000000
2025-10-26T07:40:52.793668+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,502700000,0.5027000000
2025-10-26T07:47:53.028605+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,531700000,0.5317000000
2025-10-26T07:54:51.364639+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,554800000,0.5548000000
2025-10-26T08:01:53.465053+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,574900000,0.5749000000
2025-10-26T08:08:50.239219+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,596000000,0.5960000000
2025-10-26T08:15:49.171964+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,621300000,0.6213000000
2025-10-26T08:22:52.861626+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,649300000,0.6493000000
2025-10-26T08:32:51.041152+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,671200000,0.6712000000
2025-10-26T08:58:49.582897+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,668600000,0.6686000000
2025-10-26T09:17:51.217798+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,670100000,0.6701000000
2025-10-26T09:36:50.832350+00:00,E3,CLTR144Q2WJCAEPBWBNZTKVETO4WVFM,659800000,0.6598000000
2025-10-26T07:00:52.533258+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,392100000,0.3921000000
2025-10-26T07:07:51.380587+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,397000000,0.3970000000
2025-10-26T07:14:50.178492+00:00,F3,CLTR14T74BOIAA5LSVJRQRSWAHDWMJE,420400000,0.4204000000
