timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T11:30:51.092049+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,682400000,0.6824000000
2025-10-26T11:30:51.092049+00:00,H5,CLTR1VOMBFZ6KMNSX4HY4XF2UERO6JY,436500000,0.4365000000
2025-10-26T15:51:47.937306+00:00,A5,CLTR1DKWZ6KESBPHENP7IYDKNQKDXQA,472800000,0.4728000000
2025-10-26T15:51:47.937306+00:00,B5,CLTR1HTVZOET5CDZCZOSS2AR3AKAZL4,442200000,0.4422000000
2025-10-26T15:51:47.937306+00:00,C5,CLTR1LHHLT25XDBEZMXT6BQZCASCOUY,449500000,0.4495000000
2025-10-26T15:51:47.937306+00:00,D5,CLTR1WTESGWRUMZDOTDXEN6ZQ6KUVFM,444200000,0.4442000000
2025-10-26T15:51:47.937306+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,726100000,0.7261000000
2025-10-26T15:51:47.937306+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,737200000,0.7372000000
2025-10-26T15:51:47.937306+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,729000000,0.7290000000
2025-10-26T15:51:47.937306+00:00,H5,CLTR1VOMBFZ6KMNSX4HY4XF2UERO6JY,585300000,0.5853000000

